NM_NAME,NM_NAME_1,B_REQUIRED,N_PROP_TYPE,NM_SPACE,NM_ENUM
metratech.com/REGJTX,DisplayName,Y,0,,
metratech.com/REGJTX,Timestamp,Y,3,,
metratech.com/REGJTX,SEDisplayName,Y,0,,
metratech.com/REG_USAGE_PARENT_TAX,IC_CHARGE_CODE,N,11,,
metratech.com/REG_USAGE_PARENT_TAX,ID_INTERVAL,N,11,,
metratech.com/REG_USAGE_PARENT_TAX,TAXEDGEOCODE,N,0,,
metratech.com/REG_USAGE_PARENT_TAX,FEDERAL_TAX,N,7,,
metratech.com/REG_USAGE_PARENT_TAX,STATE_TAX,N,7,,
metratech.com/REG_USAGE_PARENT_TAX,COUNTY_TAX,N,7,,
metratech.com/REG_USAGE_PARENT_TAX,CITY_TAX,N,7,,
metratech.com/REG_USAGE_PARENT_TAX,USF_TAX,N,7,,
metratech.com/REG_USAGE_PARENT_TAX,OTHER_TAX,N,7,,
metratech.com/REG_USAGE_PARENT_TAX,FEDERAL_TAX_BU,N,7,,
metratech.com/REG_USAGE_PARENT_TAX,STATE_TAX_BU,N,7,,
metratech.com/REG_USAGE_PARENT_TAX,COUNTY_TAX_BU,N,7,,
metratech.com/REG_USAGE_PARENT_TAX,CITY_TAX_BU,N,7,,
metratech.com/REG_USAGE_PARENT_TAX,USF_TAX_BU,N,7,,
metratech.com/REG_USAGE_PARENT_TAX,OTHER_TAX_BU,N,7,,
metratech.com/REG_USAGE_PARENT_TAX,FEDERAL_TAX_DIV,N,7,,
metratech.com/REG_USAGE_PARENT_TAX,STATE_TAX_DIV,N,7,,
metratech.com/REG_USAGE_PARENT_TAX,COUNTY_TAX_DIV,N,7,,
metratech.com/REG_USAGE_PARENT_TAX,CITY_TAX_DIV,N,7,,
metratech.com/REG_USAGE_PARENT_TAX,USF_TAX_DIV,N,7,,
metratech.com/REG_USAGE_PARENT_TAX,OTHER_TAX_DIV,N,7,,
metratech.com/REG_USAGE_PARENT_TAX,FEDERAL_TAX_GBL,N,7,,
metratech.com/REG_USAGE_PARENT_TAX,STATE_TAX_GBL,N,7,,
metratech.com/REG_USAGE_PARENT_TAX,COUNTY_TAX_GBL,N,7,,
metratech.com/REG_USAGE_PARENT_TAX,CITY_TAX_GBL,N,7,,
metratech.com/REG_USAGE_PARENT_TAX,USF_TAX_GBL,N,7,,
metratech.com/REG_USAGE_PARENT_TAX,OTHER_TAX_GBL,N,7,,
metratech.com/REG_USAGE_PARENT_TAX,ViewID,Y,2,,
metratech.com/REG_USAGE_PARENT_TAX,SessionID,Y,2,,
metratech.com/REG_USAGE_PARENT_TAX,Amount,Y,7,,
metratech.com/REG_USAGE_PARENT_TAX,DisplayAmount,Y,7,,
metratech.com/REG_USAGE_PARENT_TAX,PrebillAdjustmentAmount,Y,7,,
metratech.com/REG_USAGE_PARENT_TAX,PostbillAdjustmentAmount,Y,7,,
metratech.com/REG_USAGE_PARENT_TAX,TaxAmount,Y,7,,
metratech.com/REG_USAGE_PARENT_TAX,FederalTaxAmount,Y,7,,
metratech.com/REG_USAGE_PARENT_TAX,StateTaxAmount,Y,7,,
metratech.com/REG_USAGE_PARENT_TAX,CountyTaxAmount,Y,7,,
metratech.com/REG_USAGE_PARENT_TAX,LocalTaxAmount,Y,7,,
metratech.com/REG_USAGE_PARENT_TAX,OtherTaxAmount,Y,7,,
metratech.com/REG_USAGE_PARENT_TAX,AmountWithTax,Y,7,,
metratech.com/REG_USAGE_PARENT_TAX,Currency,Y,0,,
metratech.com/REG_USAGE_PARENT_TAX,AccountID,Y,2,,
metratech.com/REG_USAGE_PARENT_TAX,DisplayName,Y,0,,
metratech.com/REG_USAGE_PARENT_TAX,Timestamp,Y,3,,
metratech.com/REG_USAGE_PARENT_TAX,SEDisplayName,Y,0,,
metratech.com/REG_USAGE_TAX,R_ID_PARENT_SESS,N,11,,
metratech.com/REG_USAGE_TAX,IC_CHARGE_CODE,N,11,,
metratech.com/REG_USAGE_TAX,ID_INTERVAL,N,11,,
metratech.com/REG_USAGE_TAX,TAXEDGEOCODE,N,0,,
metratech.com/REG_USAGE_TAX,FEDERAL_TAX,N,7,,
metratech.com/REG_USAGE_TAX,STATE_TAX,N,7,,
metratech.com/REG_USAGE_TAX,COUNTY_TAX,N,7,,
metratech.com/REG_USAGE_TAX,CITY_TAX,N,7,,
metratech.com/REG_USAGE_TAX,USF_TAX,N,7,,
metratech.com/REG_USAGE_TAX,OTHER_TAX,N,7,,
metratech.com/REG_USAGE_TAX,FEDERAL_TAX_BU,N,7,,
metratech.com/REG_USAGE_TAX,STATE_TAX_BU,N,7,,
metratech.com/REG_USAGE_TAX,COUNTY_TAX_BU,N,7,,
metratech.com/REG_USAGE_TAX,CITY_TAX_BU,N,7,,
metratech.com/REG_USAGE_TAX,USF_TAX_BU,N,7,,
metratech.com/REG_USAGE_TAX,OTHER_TAX_BU,N,7,,
metratech.com/REG_USAGE_TAX,FEDERAL_TAX_DIV,N,7,,
metratech.com/REG_USAGE_TAX,STATE_TAX_DIV,N,7,,
metratech.com/REG_USAGE_TAX,COUNTY_TAX_DIV,N,7,,
metratech.com/REG_USAGE_TAX,CITY_TAX_DIV,N,7,,
metratech.com/REG_USAGE_TAX,USF_TAX_DIV,N,7,,
metratech.com/REG_USAGE_TAX,OTHER_TAX_DIV,N,7,,
metratech.com/REG_USAGE_TAX,FEDERAL_TAX_GBL,N,7,,
metratech.com/REG_USAGE_TAX,STATE_TAX_GBL,N,7,,
metratech.com/REG_USAGE_TAX,COUNTY_TAX_GBL,N,7,,
metratech.com/REG_USAGE_TAX,CITY_TAX_GBL,N,7,,
metratech.com/REG_USAGE_TAX,USF_TAX_GBL,N,7,,
metratech.com/REG_USAGE_TAX,OTHER_TAX_GBL,N,7,,
metratech.com/REG_USAGE_TAX,ViewID,Y,2,,
metratech.com/REG_USAGE_TAX,SessionID,Y,2,,
metratech.com/REG_USAGE_TAX,Amount,Y,7,,
metratech.com/REG_USAGE_TAX,DisplayAmount,Y,7,,
metratech.com/REG_USAGE_TAX,PrebillAdjustmentAmount,Y,7,,
metratech.com/REG_USAGE_TAX,PostbillAdjustmentAmount,Y,7,,
metratech.com/REG_USAGE_TAX,TaxAmount,Y,7,,
metratech.com/REG_USAGE_TAX,FederalTaxAmount,Y,7,,
metratech.com/REG_USAGE_TAX,StateTaxAmount,Y,7,,
metratech.com/REG_USAGE_TAX,CountyTaxAmount,Y,7,,
metratech.com/REG_USAGE_TAX,LocalTaxAmount,Y,7,,
metratech.com/REG_USAGE_TAX,OtherTaxAmount,Y,7,,
metratech.com/REG_USAGE_TAX,AmountWithTax,Y,7,,
metratech.com/REG_USAGE_TAX,Currency,Y,0,,
metratech.com/REG_USAGE_TAX,AccountID,Y,2,,
metratech.com/REG_USAGE_TAX,DisplayName,Y,0,,
metratech.com/REG_USAGE_TAX,Timestamp,Y,3,,
metratech.com/REG_USAGE_TAX,SEDisplayName,Y,0,,
metratech.com/LateFee,DFPAmount,N,7,,
metratech.com/LateFee,invoice_sub_id,N,2,,
metratech.com/LateFee,DFP_Id,N,2,,
metratech.com/LateFee,num_days,N,2,,
metratech.com/LateFee,GuideIntervalID,N,2,,
metratech.com/LateFee,late_fee_amt,N,7,,
metratech.com/LateFee,late_fee_svc_amt,N,7,,
metratech.com/LateFee,late_fee_tax_amt,N,7,,
metratech.com/LateFee,late_fee_charge_code,N,8,intercall.com/ConfCommon,ChargeCode
metratech.com/LateFee,late_fee_rate,N,7,,
metratech.com/LateFee,late_fee_rate_svc_amt,N,7,,
metratech.com/LateFee,late_fee_rate_amt,N,7,,
metratech.com/LateFee,late_fee_div_amt,N,7,,
metratech.com/LateFee,late_fee_div_svc_amt,N,7,,
metratech.com/LateFee,late_fee_div_tax_amt,N,7,,
metratech.com/LateFee,late_fee_bu_amt,N,7,,
metratech.com/LateFee,late_fee_bu_svc_amt,N,7,,
metratech.com/LateFee,late_fee_bu_tax_amt,N,7,,
metratech.com/LateFee,late_fee_gbl_amt,N,7,,
metratech.com/LateFee,late_fee_gbl_svc_amt,N,7,,
metratech.com/LateFee,late_fee_gbl_tax_amt,N,7,,
metratech.com/LateFee,late_fee_adj_prop,N,7,,
metratech.com/LateFee,late_fee_tax_exempt_cat,N,8,intercall.com/ConfTypes,TaxExemptCategory
metratech.com/LateFee,late_fee_tax_rate,N,7,,
metratech.com/LateFee,tax_cntry,N,8,intercall.com/ConfCommon,ISOCountryCode
metratech.com/LateFee,svc_fee_pct,N,7,,
metratech.com/LateFee,rate_curr,N,0,,
metratech.com/LateFee,div_curr,N,0,,
metratech.com/LateFee,bu_curr,N,0,,
metratech.com/LateFee,gbl_curr,N,0,,
metratech.com/LateFee,fx_inv_rate,N,7,,
metratech.com/LateFee,fx_div_rate,N,7,,
metratech.com/LateFee,fx_bu_rate,N,7,,
metratech.com/LateFee,fx_gbl_rate,N,7,,
metratech.com/LateFee,ViewID,Y,2,,
metratech.com/LateFee,SessionID,Y,2,,
metratech.com/LateFee,Amount,Y,7,,
metratech.com/LateFee,DisplayAmount,Y,7,,
metratech.com/LateFee,PrebillAdjustmentAmount,Y,7,,
metratech.com/LateFee,PostbillAdjustmentAmount,Y,7,,
metratech.com/LateFee,TaxAmount,Y,7,,
metratech.com/LateFee,FederalTaxAmount,Y,7,,
metratech.com/LateFee,StateTaxAmount,Y,7,,
metratech.com/LateFee,CountyTaxAmount,Y,7,,
metratech.com/LateFee,LocalTaxAmount,Y,7,,
metratech.com/LateFee,OtherTaxAmount,Y,7,,
metratech.com/Disc_UDRecurringCharge,LocalTaxAmount,Y,7,,
metratech.com/Disc_UDRecurringCharge,OtherTaxAmount,Y,7,,
metratech.com/Disc_UDRecurringCharge,AmountWithTax,Y,7,,
metratech.com/Disc_UDRecurringCharge,Currency,Y,0,,
metratech.com/Disc_UDRecurringCharge,AccountID,Y,2,,
metratech.com/Disc_UDRecurringCharge,DisplayName,Y,0,,
metratech.com/Disc_UDRecurringCharge,Timestamp,Y,3,,
metratech.com/Disc_UDRecurringCharge,SEDisplayName,Y,0,,
metratech.com/REGJRN,INTERVAL_CLOSED,N,7,,
metratech.com/REGJRN,TRANS_TYPE,N,0,,
metratech.com/REGJRN,RELATED_ID_SESS,N,11,,
metratech.com/REGJRN,RELATED_ID_PARENT_SESS,N,11,,
metratech.com/REGJRN,ID_VIEW,N,2,,
metratech.com/REGJRN,ID_ACCOUNT,N,2,,
metratech.com/REGJRN,ID_PAYEE,N,2,,
metratech.com/REGJRN,BU_ID_ACC,N,2,,
metratech.com/REGJRN,INV_CURR,N,0,,
metratech.com/REGJRN,BU_CURR,N,0,,
metratech.com/REGJRN,DIV_CURR,N,0,,
metratech.com/REGJRN,REGJRNID,N,11,,
metratech.com/REGJRN,TTIMESTAMP,N,0,,
metratech.com/REGJRN,ORIGINLOCATION,N,0,,
metratech.com/REGJRN,TERMINATIONLOCATION,N,0,,
metratech.com/REGJRN,CHARGETOLOCATION,N,0,,
metratech.com/REGJRN,ORIGINLOCATIONMODE,N,0,,
metratech.com/REGJRN,TERMINATIONLOCATIONMODE,N,0,,
metratech.com/REGJRN,CHARGETOLOCATIONMODE,N,0,,
metratech.com/REGJRN,ORIGININCORPORATEDCODE,N,0,,
metratech.com/REGJRN,TERMINATIONINCORPORATEDCODE,N,0,,
metratech.com/REGJRN,CHARGETOINCORPORATEDCODE,N,0,,
metratech.com/REGJRN,INVOICEDATE,N,0,,
metratech.com/REGJRN,INVOICENUMBER,N,0,,
metratech.com/REGJRN,CUSTOMERCODE,N,0,,
metratech.com/REGJRN,CUSTOMERREFERENCE,N,0,,
metratech.com/REGJRN,TAXABLEAMOUNT,N,7,,
metratech.com/REGJRN,LINESBILLED,N,7,,
metratech.com/REGJRN,TRUNKLINES,N,7,,
metratech.com/REGJRN,UTILITYCODE,N,0,,
metratech.com/REGJRN,CATEGORYCODE,N,0,,
metratech.com/REGJRN,SERVICECODE,N,0,,
metratech.com/REGJRN,RESALEFLAG,N,0,,
metratech.com/REGJRN,WRITEBUNDLEDETAILFLAG,N,0,,
metratech.com/REGJRN,TRANSACTIONCODE,N,0,,
metratech.com/REGJRN,TAXEDGEOCODEINCORPORATEDCODE,N,0,,
metratech.com/REGJRN,TAXEDGEOCODEOVERRIDECODE,N,0,,
metratech.com/REGJRN,TAXEDGEOCODE,N,0,,
metratech.com/REGJRN,CALLMINUTES,N,7,,
metratech.com/REGJRN,FEDERALEXEMPTFLAG,N,0,,
metratech.com/REGJRN,STATEEXEMPTFLAG,N,0,,
metratech.com/REGJRN,COUNTYEXEMPTFLAG,N,0,,
metratech.com/REGJRN,CITYEXEMPTFLAG,N,0,,
metratech.com/REGJRN,CREDITCODE,N,0,,
metratech.com/REGJRN,USERAREA,N,0,,
metratech.com/REGJRN,ORIGININPUT,N,0,,
metratech.com/REGJRN,TERMINATIONINPUT,N,0,,
metratech.com/REGJRN,CHARGETOINPUT,N,0,,
metratech.com/REGJRN,BUNDLEFLAG,N,0,,
metratech.com/REGJRN,BUNDLECATEGORYCODE,N,0,,
metratech.com/REGJRN,BUNDLESERVICECODE,N,0,,
metratech.com/REGJRN,BUNDLEARCHIVESEQUENCE,N,7,,
metratech.com/REGJRN,EXTRACTEDFLAG,N,0,,
metratech.com/REGJRN,REPORTEDFLAG,N,0,,
metratech.com/REGJRN,IC_INTERVALID,N,7,,
metratech.com/REGJRN,IC_ID_TYPE,N,0,,
metratech.com/REGJRN,IC_ID_VALUE,N,11,,
metratech.com/REGJRN,IC_CHARGE_CODE,N,11,,
metratech.com/REGJRN,IC_NEXUS,N,0,,
metratech.com/REGJRN,IC_RUNID,N,7,,
metratech.com/REGJRN,IC_INTERVAL_ENDDATE,N,3,,
metratech.com/REGJRN,IC_DISCOUNT_AMOUNT,N,7,,
metratech.com/REGJRN,IC_USFABLE_AMOUNT,N,7,,
metratech.com/REGJRN,IC_BU_FX_RATE,N,7,,
metratech.com/REGJRN,IC_DIV_FX_RATE,N,7,,
metratech.com/REGJRN,IC_GBL_FX_RATE,N,7,,
metratech.com/REGJRN,ID_ACC,N,2,,
metratech.com/REGJRN,IC_PARENT_ID_VALUE,N,11,,
metratech.com/REGJRN,IC_TAXEDCITYNAME,N,0,,
metratech.com/REGJRN,IC_TAXEDCOUNTYNAME,N,0,,
metratech.com/REGJRN,IC_TAXEDSTATECODE,N,0,,
metratech.com/REGJRN,ViewID,Y,2,,
metratech.com/REGJRN,SessionID,Y,2,,
metratech.com/REGJRN,Amount,Y,7,,
metratech.com/REGJRN,DisplayAmount,Y,7,,
metratech.com/REGJRN,PrebillAdjustmentAmount,Y,7,,
metratech.com/REGJRN,PostbillAdjustmentAmount,Y,7,,
metratech.com/REGJRN,TaxAmount,Y,7,,
metratech.com/REGJRN,FederalTaxAmount,Y,7,,
metratech.com/REGJRN,StateTaxAmount,Y,7,,
metratech.com/REGJRN,CountyTaxAmount,Y,7,,
metratech.com/REGJRN,LocalTaxAmount,Y,7,,
metratech.com/REGJRN,OtherTaxAmount,Y,7,,
metratech.com/REGJRN,AmountWithTax,Y,7,,
metratech.com/REGJRN,Currency,Y,0,,
metratech.com/REGJRN,AccountID,Y,2,,
metratech.com/REGJRN,DisplayName,Y,0,,
metratech.com/REGJRN,Timestamp,Y,3,,
metratech.com/REGJRN,SEDisplayName,Y,0,,
metratech.com/REGJTX,INTERVAL_CLOSED,N,7,,
metratech.com/REGJTX,TRANS_TYPE,N,0,,
metratech.com/REGJTX,RELATED_ID_SESS,N,11,,
metratech.com/REGJTX,RELATED_ID_PARENT_SESS,N,11,,
metratech.com/REGJTX,ID_VIEW,N,2,,
metratech.com/REGJTX,ID_ACCOUNT,N,2,,
metratech.com/REGJTX,ID_PAYEE,N,2,,
metratech.com/REGJTX,BU_ID_ACC,N,2,,
metratech.com/REGJTX,INV_CURR,N,0,,
metratech.com/REGJTX,BU_CURR,N,0,,
metratech.com/REGJTX,DIV_CURR,N,0,,
metratech.com/REGJTX,IC_BU_FX_RATE,N,7,,
metratech.com/REGJTX,IC_DIV_FX_RATE,N,7,,
metratech.com/REGJTX,IC_GBL_FX_RATE,N,7,,
metratech.com/REGJTX,TAX_CHARGE_CODE,N,2,,
metratech.com/REGJTX,REGJRNID,N,11,,
metratech.com/REGJTX,REGJTXID,N,11,,
metratech.com/REGJTX,TAXAUTHORITY,N,0,,
metratech.com/REGJTX,TAXTYPE,N,0,,
metratech.com/REGJTX,RATE,N,7,,
metratech.com/REGJTX,TAXCODE,N,0,,
metratech.com/REGJTX,TTAXAMOUNT,N,7,,
metratech.com/REGJTX,LINKTAXAMOUNT,N,7,,
metratech.com/REGJTX,LINESTAXED,N,7,,
metratech.com/REGJTX,TRUNKSTAXED,N,7,,
metratech.com/REGJTX,IC_UNRNDTAXAMOUNT,N,7,,
metratech.com/REGJTX,IC_ORIGINAL_AMOUNT,N,7,,
metratech.com/REGJTX,IC_TAXAMOUNT_BU,N,7,,
metratech.com/REGJTX,IC_TAXAMOUNT_DIV,N,7,,
metratech.com/REGJTX,IC_TAXAMOUNT_GBL,N,7,,
metratech.com/REGJTX,IC_INTERVAL_ENDDATE,N,3,,
metratech.com/REGJTX,IC_NEXUS,N,0,,
metratech.com/REGJTX,IC_TAXEDCITYNAME,N,0,,
metratech.com/REGJTX,IC_TAXEDCOUNTYNAME,N,0,,
metratech.com/REGJTX,IC_TAXEDSTATECODE,N,0,,
metratech.com/REGJTX,ViewID,Y,2,,
metratech.com/REGJTX,SessionID,Y,2,,
metratech.com/REGJTX,Amount,Y,7,,
metratech.com/REGJTX,DisplayAmount,Y,7,,
metratech.com/REGJTX,PrebillAdjustmentAmount,Y,7,,
metratech.com/REGJTX,PostbillAdjustmentAmount,Y,7,,
metratech.com/REGJTX,TaxAmount,Y,7,,
metratech.com/REGJTX,FederalTaxAmount,Y,7,,
metratech.com/REGJTX,StateTaxAmount,Y,7,,
metratech.com/REGJTX,CountyTaxAmount,Y,7,,
metratech.com/REGJTX,LocalTaxAmount,Y,7,,
metratech.com/REGJTX,OtherTaxAmount,Y,7,,
intercall.com/pc53,StateTaxAmount,Y,7,,
intercall.com/pc53,CountyTaxAmount,Y,7,,
intercall.com/pc53,LocalTaxAmount,Y,7,,
intercall.com/pc53,OtherTaxAmount,Y,7,,
intercall.com/pc53,AmountWithTax,Y,7,,
intercall.com/pc53,Currency,Y,0,,
intercall.com/pc53,AccountID,Y,2,,
intercall.com/pc53,DisplayName,Y,0,,
intercall.com/pc53,Timestamp,Y,3,,
intercall.com/pc53,SEDisplayName,Y,0,,
intercall.com/pc54,dummy,N,2,,
intercall.com/pc54,ViewID,Y,2,,
intercall.com/pc54,SessionID,Y,2,,
intercall.com/pc54,Amount,Y,7,,
intercall.com/pc54,DisplayAmount,Y,7,,
intercall.com/pc54,PrebillAdjustmentAmount,Y,7,,
intercall.com/pc54,PostbillAdjustmentAmount,Y,7,,
intercall.com/pc54,TaxAmount,Y,7,,
intercall.com/pc54,FederalTaxAmount,Y,7,,
intercall.com/pc54,StateTaxAmount,Y,7,,
intercall.com/pc54,CountyTaxAmount,Y,7,,
intercall.com/pc54,LocalTaxAmount,Y,7,,
intercall.com/pc54,OtherTaxAmount,Y,7,,
intercall.com/pc54,AmountWithTax,Y,7,,
intercall.com/pc54,Currency,Y,0,,
intercall.com/pc54,AccountID,Y,2,,
intercall.com/pc54,DisplayName,Y,0,,
intercall.com/pc54,Timestamp,Y,3,,
intercall.com/pc54,SEDisplayName,Y,0,,
intercall.com/pc6,dummy,N,2,,
intercall.com/pc6,ViewID,Y,2,,
intercall.com/pc6,SessionID,Y,2,,
intercall.com/pc6,Amount,Y,7,,
intercall.com/pc6,DisplayAmount,Y,7,,
intercall.com/pc6,PrebillAdjustmentAmount,Y,7,,
intercall.com/pc6,PostbillAdjustmentAmount,Y,7,,
intercall.com/pc6,TaxAmount,Y,7,,
intercall.com/pc6,FederalTaxAmount,Y,7,,
intercall.com/pc6,StateTaxAmount,Y,7,,
intercall.com/pc6,CountyTaxAmount,Y,7,,
intercall.com/pc6,LocalTaxAmount,Y,7,,
intercall.com/pc6,OtherTaxAmount,Y,7,,
intercall.com/pc6,AmountWithTax,Y,7,,
intercall.com/pc6,Currency,Y,0,,
intercall.com/pc6,AccountID,Y,2,,
intercall.com/pc6,DisplayName,Y,0,,
intercall.com/pc6,Timestamp,Y,3,,
intercall.com/pc6,SEDisplayName,Y,0,,
intercall.com/pc7,dummy,N,2,,
intercall.com/pc7,ViewID,Y,2,,
intercall.com/pc7,SessionID,Y,2,,
intercall.com/pc7,Amount,Y,7,,
intercall.com/pc7,DisplayAmount,Y,7,,
intercall.com/pc7,PrebillAdjustmentAmount,Y,7,,
intercall.com/pc7,PostbillAdjustmentAmount,Y,7,,
intercall.com/pc7,TaxAmount,Y,7,,
intercall.com/pc7,FederalTaxAmount,Y,7,,
intercall.com/pc7,StateTaxAmount,Y,7,,
intercall.com/pc7,CountyTaxAmount,Y,7,,
intercall.com/pc7,LocalTaxAmount,Y,7,,
intercall.com/pc7,OtherTaxAmount,Y,7,,
intercall.com/pc7,AmountWithTax,Y,7,,
intercall.com/pc7,Currency,Y,0,,
intercall.com/pc7,AccountID,Y,2,,
intercall.com/pc7,DisplayName,Y,0,,
intercall.com/pc7,Timestamp,Y,3,,
intercall.com/pc7,SEDisplayName,Y,0,,
intercall.com/pc8,dummy,N,2,,
intercall.com/pc8,ViewID,Y,2,,
intercall.com/pc8,SessionID,Y,2,,
intercall.com/pc8,Amount,Y,7,,
intercall.com/pc8,DisplayAmount,Y,7,,
intercall.com/pc8,PrebillAdjustmentAmount,Y,7,,
intercall.com/pc8,PostbillAdjustmentAmount,Y,7,,
intercall.com/pc8,TaxAmount,Y,7,,
intercall.com/pc8,FederalTaxAmount,Y,7,,
intercall.com/pc8,StateTaxAmount,Y,7,,
intercall.com/pc8,CountyTaxAmount,Y,7,,
intercall.com/pc8,LocalTaxAmount,Y,7,,
intercall.com/Comm_AccountFeature,related_retail_id_sess,N,11,,
intercall.com/Comm_AccountFeature,related_ws_id_sess,N,11,,
intercall.com/Comm_AccountFeature,related_retail_id_adj,N,11,,
intercall.com/Comm_AccountFeature,related_ws_id_adj,N,11,,
intercall.com/Comm_AccountFeature,related_retail_id_disc,N,11,,
intercall.com/Comm_AccountFeature,related_ws_id_disc,N,11,,
intercall.com/Comm_AccountFeature,feature_code,N,8,intercall.com/ConfCommon,FeatureCode
intercall.com/Comm_AccountFeature,feature_comm_type,N,8,intercall.com,CommissionType
intercall.com/Comm_AccountFeature,feature_comm_pct,N,7,,
intercall.com/Comm_AccountFeature,feature_comm_amt,N,7,,
intercall.com/Comm_AccountFeature,feature_comm_div_amt,N,7,,
intercall.com/Comm_AccountFeature,feature_comm_bu_amt,N,7,,
intercall.com/Comm_AccountFeature,feature_comm_gbl_amt,N,7,,
intercall.com/Comm_AccountFeature,svc_fee_comm_type,N,8,intercall.com,CommissionType
intercall.com/Comm_AccountFeature,svc_fee_comm_pct,N,7,,
intercall.com/Comm_AccountFeature,feature_svc_comm_amt,N,7,,
intercall.com/Comm_AccountFeature,feature_svc_comm_div_amt,N,7,,
intercall.com/Comm_AccountFeature,feature_svc_comm_bu_amt,N,7,,
intercall.com/Comm_AccountFeature,feature_svc_comm_gbl_amt,N,7,,
intercall.com/Comm_AccountFeature,div_curr,N,0,,
intercall.com/Comm_AccountFeature,bu_curr,N,0,,
intercall.com/Comm_AccountFeature,gbl_curr,N,0,,
intercall.com/Comm_AccountFeature,ViewID,Y,2,,
intercall.com/Comm_AccountFeature,SessionID,Y,2,,
intercall.com/Comm_AccountFeature,Amount,Y,7,,
intercall.com/Comm_AccountFeature,DisplayAmount,Y,7,,
intercall.com/Comm_AccountFeature,PrebillAdjustmentAmount,Y,7,,
intercall.com/Comm_AccountFeature,PostbillAdjustmentAmount,Y,7,,
intercall.com/Comm_AccountFeature,TaxAmount,Y,7,,
intercall.com/Comm_AccountFeature,FederalTaxAmount,Y,7,,
intercall.com/Comm_AccountFeature,StateTaxAmount,Y,7,,
intercall.com/Comm_AccountFeature,CountyTaxAmount,Y,7,,
intercall.com/Comm_AccountFeature,LocalTaxAmount,Y,7,,
intercall.com/Comm_AccountFeature,OtherTaxAmount,Y,7,,
intercall.com/Comm_AccountFeature,AmountWithTax,Y,7,,
intercall.com/Comm_AccountFeature,Currency,Y,0,,
intercall.com/Comm_AccountFeature,AccountID,Y,2,,
intercall.com/Comm_AccountFeature,DisplayName,Y,0,,
intercall.com/Comm_AccountFeature,Timestamp,Y,3,,
intercall.com/Comm_AccountFeature,SEDisplayName,Y,0,,
intercall.com/Comm_InterCallConference,related_retail_id_sess,N,11,,
intercall.com/Comm_InterCallConference,related_ws_id_sess,N,11,,
intercall.com/Comm_InterCallConference,related_retail_id_adj,N,11,,
intercall.com/Comm_InterCallConference,related_ws_id_adj,N,11,,
intercall.com/Comm_InterCallConference,related_retail_id_disc,N,11,,
intercall.com/Comm_InterCallConference,related_ws_id_disc,N,11,,
intercall.com/Comm_InterCallConference,minimum_feature_code,N,8,intercall.com/ConfCommon,FeatureCode
intercall.com/Comm_InterCallConference,minimum_comm_type,N,8,intercall.com,CommissionType
intercall.com/Comm_InterCallConference,minimum_comm_pct,N,7,,
intercall.com/Comm_InterCallConference,minimum_comm_amt,N,7,,
intercall.com/Comm_InterCallConference,minimum_comm_div_amt,N,7,,
intercall.com/Comm_InterCallConference,minimum_comm_bu_amt,N,7,,
intercall.com/Comm_InterCallConference,minimum_comm_gbl_amt,N,7,,
intercall.com/Comm_InterCallConference,noshow_feature_code,N,8,intercall.com/ConfCommon,FeatureCode
intercall.com/Comm_InterCallConference,noshow_comm_type,N,8,intercall.com,CommissionType
intercall.com/Comm_InterCallConference,noshow_comm_pct,N,7,,
intercall.com/Comm_InterCallConference,noshow_comm_amt,N,7,,
intercall.com/Comm_InterCallConference,noshow_comm_div_amt,N,7,,
intercall.com/Comm_InterCallConference,noshow_comm_bu_amt,N,7,,
intercall.com/Comm_InterCallConference,noshow_comm_gbl_amt,N,7,,
intercall.com/pc55,dummy,N,2,,
intercall.com/pc55,ViewID,Y,2,,
intercall.com/pc55,SessionID,Y,2,,
intercall.com/pc55,Amount,Y,7,,
intercall.com/pc55,DisplayAmount,Y,7,,
intercall.com/pc55,PrebillAdjustmentAmount,Y,7,,
intercall.com/pc55,PostbillAdjustmentAmount,Y,7,,
intercall.com/pc55,TaxAmount,Y,7,,
intercall.com/pc55,FederalTaxAmount,Y,7,,
intercall.com/pc55,StateTaxAmount,Y,7,,
intercall.com/pc55,CountyTaxAmount,Y,7,,
intercall.com/pc55,LocalTaxAmount,Y,7,,
intercall.com/pc55,OtherTaxAmount,Y,7,,
intercall.com/pc55,AmountWithTax,Y,7,,
intercall.com/pc55,Currency,Y,0,,
intercall.com/pc55,AccountID,Y,2,,
intercall.com/pc55,DisplayName,Y,0,,
intercall.com/pc55,Timestamp,Y,3,,
intercall.com/pc55,SEDisplayName,Y,0,,
intercall.com/Comm_InterCallConference,portoverage_feature_code,N,8,intercall.com/ConfCommon,FeatureCode
intercall.com/Comm_InterCallConference,portoverage_comm_type,N,8,intercall.com,CommissionType
intercall.com/Comm_InterCallConference,portoverage_comm_pct,N,7,,
intercall.com/Comm_InterCallConference,portoverage_comm_amt,N,7,,
intercall.com/Comm_InterCallConference,portoverage_comm_div_amt,N,7,,
intercall.com/Comm_InterCallConference,portoverage_comm_bu_amt,N,7,,
intercall.com/Comm_InterCallConference,portoverage_comm_gbl_amt,N,7,,
intercall.com/Comm_InterCallConference,svc_fee_comm_type,N,8,intercall.com,CommissionType
intercall.com/Comm_InterCallConference,svc_fee_comm_pct,N,7,,
intercall.com/Comm_InterCallConference,minimum_svc_comm_amt,N,7,,
